mpi,mK,meta,fphi,mN,mL,mS,mX
331.9443760715732, 542.4425660503773, 585.9653021473596, 111.90900854284989, 1115.9785742585882,1233.1687132395791,1293.7003910730316,1380.544636180077
332.9443760715732, 542.8114031482088, 586.2488222456587, 111.9329222821843, 1117.0716234642025,1234.0450024706067,1294.4894137294646,1381.1607197516519
333.9443760715732, 543.1811989811267, 586.5333170098713, 111.9567753420879, 1118.1668019362598,1234.9229164681992,1295.27983519981,1381.7778113192262
334.9443760715732, 543.5519516200418, 586.8187853792409, 111.98056726114241, 1119.264103038107,1235.8024484292011,1296.0716486899528,1382.3959039181264
335.9443760715732, 543.9236591286113, 587.1052262742242, 112.00429758000014, 1120.3635200755116,1236.6835915041565,1296.864847356897,1383.0149905473565
336.9443760715732, 544.2963195632987, 587.3926385965535, 112.02796584138774, 1121.4650462963982,1237.566338797156,1297.6594243086122,1383.6350641695576
337.9443760715732, 544.6699309734324, 587.6810212292987, 112.05157159010963, 1122.5686748905869,1238.4506833656826,1298.4553726038862,1384.2561177109683
338.9443760715732, 545.0444914012687, 587.9703730369324, 112.07511437305209, 1123.6743989895353,1239.336618220469,1299.2526852521783,1384.8781440613866
339.9443760715732, 545.4199988820502, 588.2606928653948, 112.09859373918646, 1124.7822116660864,1240.224136325347,1300.051355213473,1385.5011360741319
340.9443760715732, 545.7964514440685, 588.551979542162, 112.12200923957295, 1125.89210593422,1241.1132305971091,1300.8513753981415,1386.1250865660127
341.9443760715732, 546.1738471087247, 588.8442318763126, 112.14536042736417, 1127.0040747488083,1242.0038939053684,1301.652738666806,1386.7499883172895
342.9443760715732, 546.5521838905916, 589.1374486585977, 112.16864685780847, 1128.1181110053767,1242.89611907242,1302.4554378301996,1387.3758340716458
343.9443760715732, 546.931459797476, 589.4316286615115, 112.1918680882535, 1129.2342075398656,1243.7898988731117,1303.2594656490419,1388.0026165361578
344.9443760715732, 547.31167283048, 589.7267706393621, 112.21502367814958, 1130.3523571284009,1244.6852260347073,1304.0648148339026,1388.6303283812622
345.9443760715732, 547.6928209840646, 590.0228733283452, 112.23811318905291, 1131.4725524870628,1245.5820932367621,1304.8714780450823,1389.2589622407322
346.9443760715732, 548.0749022461124, 590.3199354466184, 112.26113618462905, 1132.5947862716648,1246.4804931109977,1305.679447892485,1389.8885107116519
347.9443760715732, 548.45791459799, 590.6179556943746, 112.28409223065607, 1133.719051077531,1247.3804182411748,1306.4887169354993,1390.5189663543883
348.9443760715732, 548.841856014613, 590.9169327539204, 112.3069808950276, 1134.8453394392814,1248.281861162978,1307.2992776828814,1391.1503216925735
349.9443760715732, 549.2267244645077, 591.216865289752, 112.32980174775618, 1135.9736438306172,1249.1848143638936,1308.1111225926386,1391.7825692130773
350.9443760715732, 549.6125179098769, 591.5177519486344, 112.3525543609763, 1137.1039566641139,1250.0892702830988,1308.9242440719206,1392.4157013659947
351.9443760715732, 549.9992343066632, 591.8195913596807, 112.3752383089472, 1138.2362702910145,1250.9952213113438,1309.7386344769054,1393.04971056462
352.9443760715732, 550.3868716046126, 592.1223821344324, 112.3978531680561, 1139.3705770010288,1251.9026597908462,1310.5542861126958,1393.6845891854332
353.9443760715732, 550.7754277473418, 592.4261228669432, 112.42039851682098, 1140.5068690221356,1252.8115780151809,1311.3711912332155,1394.320329568086
354.9443760715732, 551.1649006724, 592.7308121338583, 112.44287393589347, 1141.6451385203868,1253.7219682291745,1312.1893420411045,1394.9569240153833
355.9443760715732, 551.5552883113364, 593.0364484945023, 112.46527900806156, 1142.7853775997175,1254.6338226288044,1313.0087306876235,1395.594364793274
356.9443760715732, 551.9465885897642, 593.3430304909604, 112.48761331825244, 1143.9275783017592,1255.5471333610956,1313.8293492725556,1396.232644130837
357.9443760715732, 552.3387994274269, 593.650556648167, 112.50987645353511, 1145.071732605654,1256.4618925240243,1314.651189844111,1396.8717542202717
358.9443760715732, 552.7319187382639, 593.9590254739918, 112.53206800312296, 1146.2178324278752,1257.3780921664218,1315.4742443988398,1397.51168721689
359.9443760715732, 553.1259444304758, 594.2684354593272, 112.55418755837644, 1147.365869622049,1258.2957242878797,1316.2985048815372,1398.152435239107
360.9443760715732, 553.5208744065918, 594.5787850781778, 112.57623471280537, 1148.515835978781,1259.2147808386612,1317.1239631851608,1398.7939903684364
361.9443760715732, 553.9167065635353, 594.8900727877508, 112.59820906207148, 1149.6677232254847,1260.1352537196078,1317.950611150745,1399.4363446494824
362.9443760715732, 554.3134387926902, 595.2022970285457, 112.62011020399076, 1150.8215230262142,1261.0571347820567,1318.7784405673187,1400.079490089942
363.9443760715732, 554.7110689799689, 595.5154562244473, 112.64193773853572, 1151.9772269815003,1261.9804158277525,1319.6074431718255,1400.7234186605958
364.9443760715732, 555.109595005877, 595.8295487828177, 112.66369126783759, 1153.1348266281864,1262.9050886087666,1320.4376106490458,1401.3681222953098
365.9443760715732, 555.5090147455824, 596.14457309459, 112.68537039618853, 1154.2943134392726,1263.8311448274158,1321.2689346315226,1402.0135928910363
366.9443760715732, 555.9093260689815, 596.4605275343638, 112.70697473004371, 1155.45567882376,1264.7585761361847,1322.101406699489,1402.659822307814
367.9443760715732, 556.3105268407669, 596.7774104604991, 112.72850387802328, 1156.6189141264967,1265.687374137647,1322.935018380794,1403.3068023687692
368.9443760715732, 556.7126149204944, 597.095220215215, 112.74995745091445, 1157.784010628029,1266.6175303843945,1323.7697611508374,1403.9545248601212
369.9443760715732, 557.1155881626515, 597.4139551246841, 112.77133506167324, 1158.9509595444547,1267.5490363789615,1324.6056264325027,1404.602981531188
370.9443760715732, 557.5194444167237, 597.7336134991327, 112.7926363254263, 1160.1197520272785,1268.481883573754,1325.4426055960878,1405.2521640943862
371.9443760715732, 557.9241815272641, 598.0541936329391, 112.81386085947283, 1161.290379163272,1269.4160633709855,1326.2806899592504,1405.902064225247
372.9443760715732, 558.3297973339603, 598.3756938047336, 112.83500828328609, 1162.4628319743354,1270.351567122606,1327.1198707869416,1406.552673562417
373.9443760715732, 558.7362896717025, 598.698112277498, 112.85607821851501, 1163.6371014173585,1271.2883861302366,1327.9601392913492,1407.2039837076702
374.9443760715732, 559.1436563706526, 599.0214472986687, 112.87707028898582, 1164.8131783840925,1272.226511645112,1328.801486631842,1407.8559862259203
375.9443760715732, 559.5518952563111, 599.3456971002373, 112.89798412070341, 1165.9910537010148,1273.1659348680116,1329.643903914913,1408.508672645227
376.9443760715732, 559.9610041495869, 599.6708598988546, 112.91881934185282, 1167.170718129205,1274.1066469492064,1330.4873821941294,1409.1620344568123
377.9443760715732, 560.3709808668647, 599.9969338959336, 112.93957558280044, 1168.3521623642164,1275.0486389883986,1331.3319124700806,1409.8160631150752
378.9443760715732, 560.7818232200743, 600.3239172777546, 112.96025247609542, 1169.5353770359545,1275.9919020346658,1332.177485690329,1410.4707500376019
379.9443760715732, 561.1935290167589, 600.6518082155694, 112.98084965647054, 1170.7203527085571,1276.936427086406,1333.0240927493614,1411.1260866051834
380.9443760715732, 561.606096060144, 600.9806048657083, 113.00136676084371, 1171.9070798802732,1277.8822050912868,1333.8717244885488,1411.7820641618341
381.9443760715732, 562.0195221492053, 601.3103053696855, 113.02180342831866, 1173.0955489833507,1278.8292269461929,1334.7203716960953,1412.4386740148059
382.9443760715732, 562.4338050787388, 601.6409078543074, 113.04215930018601, 1174.285750383921,1279.777483497176,1335.5700251070027,1413.0959074346074
383.9443760715732, 562.8489426394295, 601.9724104317803, 113.06243401992414, 1175.4776743818873,1280.7269655394107,1336.4206754030274,1413.753755655027
384.9443760715732, 563.2649326179188, 602.3048111998185, 113.08262723319997, 1176.6713112108164,1281.6776638171425,1337.2723132126407,1414.4122098731466
385.9443760715732, 563.6817727968754, 602.6381082417535, 113.10273858786974, 1177.8666510378325,1282.6295690236484,1338.1249291109957,1415.071261249369
386.9443760715732, 564.099460955063, 602.972299626645, 113.12276773397946, 1179.0636839635094,1283.5826718011895,1338.9785136198877,1415.730900907437
387.9443760715732, 564.5179948674097, 603.3073834093901, 113.14271432376574, 1180.2624000217725,1284.536962740973,1339.8330572077239,1416.391119934457
388.9443760715732, 564.9373723050771, 603.6433576308351, 113.16257801165607, 1181.4627891797936,1285.4924323831071,1340.6885502894884,1417.0519093809232
389.9443760715732, 565.357591035529, 603.9802203178866, 113.18235845426932, 1182.6648413378957,1286.4490712165666,1341.5449832267143,1417.7132602607417
390.9443760715732, 565.778648822601, 604.3179694836244, 113.20205531041609, 1183.8685463294528,1287.4068696791526,1342.4023463274516,1418.3751635512567
391.9443760715732, 566.2005434265689, 604.6566031274141, 113.22166824109887, 1185.0738939207995,1288.3658181574563,1343.260629846243,1419.0376101932773
392.9443760715732, 566.6232726042181, 604.9961192350203, 113.24119690951234, 1186.2808738111344,1289.3259069868257,1344.1198239840949,1419.7005910911041
393.9443760715732, 567.0468341089123, 605.3365157787201, 113.26064098104341, 1187.4894756324322,1290.2871264513308,1344.9799188884526,1420.3640971125574
394.9443760715732, 567.4712256906628, 605.6777907174186, 113.2800001232712, 1188.6996889493505,1291.249466783729,1345.8409046531774,1421.0281190890048
395.9443760715732, 567.8964450961977, 606.0199419967628, 113.29927400596706, 1189.9115032591476,1292.2129181654395,1346.7027713185255,1421.6926478153941
396.9443760715732, 568.3224900690299, 606.362967549257, 113.31846230109443, 1191.1249079915917,1293.1774707265079,1347.5655088711271,1422.3576740502808
397.9443760715732, 568.7493583495269, 606.7068652943797, 113.33756468280855, 1192.339892508881,1294.1431145455797,1348.4291072439628,1423.0231885158596
398.9443760715732, 569.1770476749792, 607.0516331386985, 113.35658082745624, 1193.5564461055576,1295.109839649873,1349.2935563163517,1423.6891818979948
399.9443760715732, 569.6055557796697, 607.3972689759885, 113.37551041357555, 1194.7745580084313,1296.0776360151513,1350.158845913929,1424.3556448462577
400.9443760715732, 570.0348803949414, 607.7437706873471, 113.39435312189521, 1195.9942173764966,1297.0464935656985,1351.024965808634,1425.0225679739553
401.9443760715732, 570.4650192492671, 608.0911361413146, 113.41310863533421, 1197.2154133008562,1298.0164021742942,1351.8919057186918,1425.6899418581638
402.9443760715732, 570.8959700683175, 608.4393631939893, 113.43177663900116, 1198.438134804645,1298.987351662191,1352.7596553086037,1426.3577570397658
403.9443760715732, 571.32773057503, 608.7884496891484, 113.45035682019356, 1199.662370842957,1299.9593317990914,1353.628204189131,1427.0260040234837
404.9443760715732, 571.7602984896772, 609.138393458365, 113.46884886839706, 1200.8881103027688,1300.9323323031276,1354.497541917287,1427.6946732779165
405.9443760715732, 572.1936715299352, 609.4891923211286, 113.48725247528466, 1202.115342002871,1301.9063428408413,1355.3676579963244,1428.3637552355754
406.9443760715732, 572.6278474109515, 609.840844084963, 113.5055673347158, 1203.344054693796,1302.8813530271623,1356.2385418757272,1429.0332402929196
407.9443760715732, 573.0628238454143, 610.1933465455476, 113.52379314273526, 1204.5742370577484,1303.857352425393,1357.1101829512018,1429.7031188103958
408.9443760715732, 573.4985985436198, 610.5466974868364, 113.5419295975721, 1205.8058777085394,1304.8343305471897,1357.982570564672,1430.3733811124775
409.9443760715732, 573.9351692135402, 610.9008946811798, 113.55997639963869, 1207.0389651915175,1305.8122768525445,1358.855694004269,1431.0440174876974
410.9443760715732, 574.3725335608924, 611.2559358894437, 113.57793325152915, 1208.2734879835043,1306.7911807497728,1359.7295425043294,1431.7150181886939
411.9443760715732, 574.8106892892047, 611.6118188611317, 113.59579985801834, 1209.5094344927313,1307.7710315954946,1360.604105245389,1432.3863734322451
412.9443760715732, 575.2496340998856, 611.9685413345062, 113.61357592606028, 1210.746793058774,1308.751818694623,1361.479371354182,1433.0580733993152
413.9443760715732, 575.6893656922903, 612.3261010367092, 113.63126116478679, 1211.9855519524929,1309.73353130035,1362.3553299036325,1433.730108235086
414.9443760715732, 576.1298817637894, 612.6844956838852, 113.64885528550583, 1213.2256993759704,1310.7161586141342,1363.2319699128602,1434.402468049008
415.9443760715732, 576.5711800098345, 613.0437229813016, 113.66635800170002, 1214.4672234624522,1311.6996897856875,1364.109280347173,1435.0751429148331
416.9443760715732, 577.0132581240275, 613.4037806234733, 113.68376902902473, 1215.7101122762874,1312.6841139129656,1364.9872501180712,1435.7481228706642
417.9443760715732, 577.4561137981857, 613.764666294282, 113.7010880853065, 1216.9543538128712,1313.6694200421562,1365.8658680832455,1436.4213979189904
418.9443760715732, 577.8997447224098, 614.1263776671018, 113.71831489054114, 1218.199935998588,1314.655597167671,1366.7451230465786,1437.0949580267375
419.9443760715732, 578.3441485851502, 614.4889124049195, 113.73544916689161, 1219.4468466907538,1315.6426342321329,1367.6250037581483,1437.768793125303
420.9443760715732, 578.7893230732732, 614.8522681604592, 113.75249063868631, 1220.6950736775632,1316.6305201263701,1368.5054989142286,1438.4428931106052
421.9443760715732, 579.2352658721289, 615.2164425763044, 113.76943903241668, 1221.9446046780333,1317.6192436894084,1369.3865971572945,1439.1172478431276
422.9443760715732, 579.6819746656155, 615.5814332850216, 113.7862940767353, 1223.1954273419503,1318.6087937084621,1370.2682870760254,1439.7918471479584
423.9443760715732, 580.1294471362467, 615.9472379092833, 113.80305550245343, 1224.4475292498173,1319.5991589189264,1371.1505572053075,1440.4666808148386
424.9443760715732, 580.5776809652165, 616.3138540619915, 113.81972304253884, 1225.7008979128016,1320.5903280043726,1372.0333960262428,1441.1417385982068
425.9443760715732, 581.0266738324664, 616.6812793464013, 113.83629643211331, 1226.955520772683,1321.5822895965416,1372.9167919661513,1441.817010217243
426.9443760715732, 581.4764234167491, 617.0495113562441, 113.85277540845027, 1228.2113852018038,1322.575032275337,1373.800733398579,1442.4924853559157
427.9443760715732, 581.9269273956957, 617.4185476758516, 113.86915971097216, 1229.468478503018,1323.568544568823,1374.6852086433041,1443.1681536630263
428.9443760715732, 582.3781834458789, 617.7883858802794, 113.88544908124781, 1230.7267879096419,1324.562814953215,1375.570205966344,1443.8440047522556
429.9443760715732, 582.8301892428797, 618.1590235354306, 113.90164326298977, 1231.9863005854052,1325.55783185288,1376.455713579963,1444.52002820221
430.9443760715732, 583.2829424613511, 618.5304581981798, 113.91774200205163, 1233.2470036244029,1326.5535836403308,1377.3417196426808,1445.1962135564693
431.9443760715732, 583.736440775082, 618.9026874164958, 113.93374504642493, 1234.5088840510462,1327.5500586362186,1378.2282122592785,1445.8725503236287
432.9443760715732, 584.1906818570635, 619.2757087295669, 113.94965214623657, 1235.7719288200165,1328.547245109338,1379.115179480812,1446.5490279773544
433.9443760715732, 584.6456633795513, 619.649519667924, 113.9654630537455, 1237.0361248162176,1329.5451312766158,1380.0026093046174,1447.2256359564215
434.9443760715732, 585.1013830141297, 620.024117753564, 113.98117752333984, 1238.30145885473,1330.543705303113,1380.8904896743213,1447.9023636647662
435.9443760715732, 585.5578384317761, 620.3995005000735, 113.99679531153372, 1239.567917680763,1331.542955302021,1381.7788084798515,1448.579200471533
436.9443760715732, 586.0150273029234, 620.7756654127529, 114.01231617696403, 1240.8354879696099,1332.5428693346594,1382.6675535574468,1449.2561357111213
437.9443760715732, 586.4729472975241, 621.15260998874, 114.02773988038719, 1242.1041563266035,1333.5434354104727,1383.5567126896667,1449.9331586832332
438.9443760715732, 586.9315960851123, 621.5303317171328, 114.04306618467565, 1243.3739092870687,1334.5446414870316,1384.4462736054024,1450.6102586529187
439.9443760715732, 587.3909713348671, 621.9088280791137, 114.05829485481475, 1244.64473331628,1335.5464754700279,1385.3362239798894,1451.2874248506319
440.9443760715732, 587.8510707156748, 622.2880965480724, 114.07342565789891, 1245.916614809415,1336.5489252132766,1386.2265514347164,1451.9646464722698
441.9443760715732, 588.3118918961909, 622.6681345897297, 114.08845836312828, 1247.189540091511,1337.5519785187093,1387.1172435378353,1452.641912679222
442.9443760715732, 588.7734325449021, 623.0489396622592, 114.10339274180497, 1248.4634954174192,1338.5556231363798,1388.0082878035773,1453.3192125984256
443.9443760715732, 589.2356903301883, 623.430509216412, 114.11822856732944, 1249.7384669717633,1339.5598467644572,1388.8996716926604,1453.9965353224043
444.9443760715732, 589.6986629203839, 623.812840695639, 114.13296561519671, 1251.014440868893,1340.5646370492277,1389.7913826122012,1454.6738699093225
445.9443760715732, 590.162347983838, 624.1959315362125, 114.14760366299242, 1252.2914031528417,1341.5699815850915,1390.6834079157306,1455.3512053830325
446.9443760715732, 590.6267431889775, 624.579779167351, 114.1621424903891, 1253.5693397972814,1342.5758679145656,1391.5757349032015,1456.028530733121
447.9443760715732, 591.091846204365, 624.9643810113391, 114.176581879142, 1254.8482367054803,1343.582283528278,1392.4683508210007,1456.7058349149574
448.9443760715732, 591.5576546987611, 625.349734483651, 114.1909216130852, 1256.1280797102581,1344.58921586497,1393.3612428619645,1457.3831068497445
449.9443760715732, 592.0241663411838, 625.7358369930727, 114.20516147812732, 1257.408854573943,1345.5966523114944,1394.2543981653866,1458.0603354245648
450.9443760715732, 592.4913788009682, 626.1226859418231, 114.21930126224755, 1258.6905469883275,1346.6045802028138,1395.1478038170326,1458.7375094924278
451.9443760715732, 592.9592897478258, 626.5102787256758, 114.23334075549128, 1259.973142574625,1347.6129868219994,1396.0414468491513,1459.414617872319
452.9443760715732, 593.4278968519044, 626.8986127340808, 114.24727974996581, 1261.2566268834253,1348.6218594002307,1396.9353142404843,1460.091649349249
453.9443760715732, 593.8971977838463, 627.2876853502848, 114.26111803983599, 1262.5409853946512,1349.6311851167943,1397.8293929162826,1460.7685926742988
454.9443760715732, 594.3671902148473, 627.6774939514532, 114.27485542131978, 1263.8262035175146,1350.6409510990811,1398.723669748314,1461.4454365646707
455.9443760715732, 594.8378718167148, 628.0680359087897, 114.28849169268369, 1265.1122665904716,1351.651144422586,1399.6181315548768,1462.122169703734
456.9443760715732, 595.3092402619262, 628.459308587657, 114.30202665423838, 1266.3991598811788,1352.6617521109042,1400.512765100809,1462.7987807410714
457.9443760715732, 595.7812932236862, 628.8513093476973, 114.31546010833374, 1267.686868586447,1353.6727611357328,1401.4075570975033,1463.4752582925296
458.9443760715732, 596.2540283759841, 629.2440355429511, 114.32879185935458, 1268.975377832199,1354.684158416864,1402.3024942029137,1464.151590940261
459.9443760715732, 596.7274433936511, 629.6374845219775, 114.34202171371557, 1270.2646726734229,1355.6959308221876,1403.197563021571,1464.8277672327804
460.9443760715732, 597.2015359524177, 630.0316536279735, 114.35514947985654, 1271.5547380941255,1356.7080651676843,1404.0927501045903,1465.5037756850022
461.9443760715732, 597.6763037289691, 630.4265401988924, 114.36817496823767, 1272.84555900729,1357.720548217426,1404.9880419496835,1466.1796047782914
462.9443760715732, 598.1517444010019, 630.8221415675623, 114.38109799133441, 1274.1371202548269,1358.7333666835705,1405.8834250011669,1466.8552429605088
463.9443760715732, 598.6278556472797, 631.2184550618042, 114.39391836363268, 1275.4294066075286,1359.7465072263587,1406.7788856499744,1467.5306786460617
464.9443760715732, 599.1046351476895, 631.6154780045514, 114.40663590162359, 1276.722402765023,1360.7599564541129,1407.6744102336654,1468.205900215942
465.9443760715732, 599.5820805832951, 632.0132077139644, 114.41925042379857, 1278.0160933557272,1361.7737009232287,1408.569985036434,1468.8808960177794
466.9443760715732, 600.0601896363939, 632.4116415035505, 114.43176175064404, 1279.3104629367965,1362.7877271381744,1409.46559628912,1469.5556543658834
467.9443760715732, 600.53895999057, 632.8107766822791, 114.44416970463622, 1280.6054959940827,1363.802021551486,1410.361230169215,1470.2301635412894
468.9443760715732, 601.0183893307491, 633.2106105546987, 114.4564741102359, 1281.9011769420779,1364.8165705637584,1411.256872800872,1470.9044117918027
469.9443760715732, 601.4984753432524, 633.6111404210532, 114.46867479388317, 1283.1974901238727,1365.8313605236453,1412.1525102549163,1471.5783873320472
470.9443760715732, 601.9792157158494, 634.0123635773969, 114.48077158399174, 1284.494419811102,1366.846377727849,1413.0481285488468,1472.252078343503
471.9443760715732, 602.460608137812, 634.4142773157101, 114.49276431094388, 1285.7919502038972,1367.8616084211167,1413.9437136468496,1472.9254729745571
472.9443760715732, 602.9426502999669, 634.8168789240145, 114.5046528070847, 1287.0900654308357,1368.8770387962331,1414.8392514598008,1473.5985593405453
473.9443760715732, 603.425339894748, 635.2201656864862, 114.51643690671649, 1288.3887495488889,1369.8926549940134,1415.7347278452748,1474.2713255237938
474.9443760715732, 603.9086746162487, 635.6241348835712, 114.52811644609353, 1289.6879865433714,1370.9084431032934,1416.6301286075493,1474.9437595736654
475.9443760715732, 604.3926521602737, 636.0287837920981, 114.53969126341593, 1290.9877603278892,1371.924389160927,1417.5254394976123,1475.615849506599
476.9443760715732, 604.8772702243904, 636.4341096853915, 114.55116119882432, 1292.2880547442846,1372.9404791517707,1418.4206462131651,1476.2875833061557
477.9443760715732, 605.3625265079799, 636.8401098333849, 114.56252609439385, 1293.588853562586,1373.9566990086805,1419.3157343986268,1476.9589489230584
478.9443760715732, 605.8484187122884, 637.2467815027329, 114.57378579412854, 1294.890140480952,1374.9730346124989,1420.2106896451419,1477.6299342752347
479.9443760715732, 606.3349445404765, 637.6541219569216, 114.5849401439553, 1296.1918991256139,1375.9894717920442,1421.1054974905774,1478.3005272478586
480.9443760715732, 606.8221016976702, 638.0621284563828, 114.59598899171812, 1297.4941130508269,1377.0059963241038,1422.0001434195315,1478.9707156933885
481.9443760715732, 607.3098878910099, 638.4707982586018, 114.60693218717199, 1298.796765738806,1378.0225939334182,1422.8946128633338,1479.640487431613
482.9443760715732, 607.7983008297008, 638.8801286182301, 114.61776958197713, 1300.0998405996763,1379.039250292672,1423.7888912000453,1480.3098302496874
483.9443760715732, 608.2873382250598, 639.290116787193, 114.62850102969264, 1301.403320971408,1380.0559510224816,1424.6829637544624,1480.9787319021734
484.9443760715732, 608.7769977905668, 639.7007600148019, 114.63912638577067, 1302.7071901197646,1381.0726816913798,1425.5768157981158,1481.6471801110804
485.9443760715732, 609.2672772419104, 640.1120555478597, 114.64964550755012, 1304.0114312382384,1382.0894278158053,1426.4704325492703,1482.315162565902
486.9443760715732, 609.7581742970376, 640.524000630772, 114.66005825425044, 1305.3160274479926,1383.1061748600841,1427.3637991729247,1482.9826669236563
487.9443760715732, 610.2496866762004, 640.936592505654, 114.67036448696562, 1306.620961797801,1384.1229082364202,1428.2569007808106,1483.6496808089219
488.9443760715732, 610.7418121020036, 641.349828412437, 114.68056406865765, 1307.926217263985,1385.139613304876,1429.1497224313885,1484.3161918138785
489.9443760715732, 611.2345482994502, 641.7637055889763, 114.69065686415028, 1309.2317767503494,1386.1562753733547,1430.0422491298482,1484.9821874983404
490.9443760715732, 611.7278929959894, 642.1782212711572, 114.70064274012277, 1310.537623088123,1387.1728796975885,1430.9344658281018,1485.647655389794
491.9443760715732, 612.2218439215619, 642.5933726930003, 114.71052156510346, 1311.8437390358886,1388.1894114811164,1431.826357424783,1486.3125829834353
492.9443760715732, 612.7163988086456, 643.0091570867671, 114.7202932094631, 1313.150107279522,1389.2058558752674,1432.717908765239,1486.9769577422032
493.9443760715732, 613.2115553923007, 643.4255716830646, 114.72995754540865, 1314.4567104321236,1390.2221979791416,1433.6091046415263,1487.640767096814
494.9443760715732, 613.7073114102151, 643.8426137109491, 114.73951444697671, 1315.7635310339513,1391.2384228395888,1434.499929792405,1488.3039984458
495.9443760715732, 614.2036646027483, 644.2602803980301, 114.74896379002682, 1317.0705515523528,1392.2545154511904,1435.3903689033318,1488.9666391555388
496.9443760715732, 614.7006127129764, 644.6785689705731, 114.75830545223492, 1318.377754381694,1393.2704607562353,1436.280406606448,1489.6286765602872
497.9443760715732, 615.1981534867349, 645.0974766536017, 114.76753931308683, 1319.6851218432926,1394.2862436447003,1437.1700274805771,1490.290097962216
498.9443760715732, 615.6962846726627, 645.5170006709997, 114.7766652538714, 1320.992636185344,1395.3018489542249,1438.0592160512113,1490.9508906314409
499.9443760715732, 616.1950040222454, 645.9371382456127, 114.78568315767389, 1322.3002795828472,1396.317261470088,1438.9479567905,1491.6110418060534
500.9443760715732, 616.6943092898571, 646.3578865993481, 114.79459290936923, 1323.6080341375368,1397.3324659251844,1439.8362341172433,1492.2705386921527
501.9443760715732, 617.194198232803, 646.7792429532755, 114.8033943956152, 1324.9158818778033,1398.3474469999978,1440.7240323968742,1492.9293684638758
502.9443760715732, 617.6946686113623, 647.2012045277257, 114.81208750484556, 1326.2238047586197,1399.3621893225768,1441.6113359414517,1493.5875182634281
503.9443760715732, 618.1957181888281, 647.6237685423908, 114.82067212726338, 1327.5317846614641,1400.376677468504,1442.4981290096416,1494.2449752011107
504.9443760715732, 618.6973447315492, 648.0469322164207, 114.829148154834, 1328.8398033942449,1401.3908959608732,1443.384395806705,1494.901726355351
505.9443760715732, 619.1995460089712, 648.4706927685224, 114.83751548127809, 1330.1478426912154,1402.4048292702544,1444.270120484482,1495.5577587727287
506.9443760715732, 619.7023197936768, 648.8950474170562, 114.84577400206483, 1331.4558842129009,1403.4184618146705,1445.1552871413755,1496.2130594680057
507.9443760715732, 620.2056638614246, 649.3199933801316, 114.85392361440476, 1332.763909546012,1404.4317779595603,1446.039879822331,1496.867615424147
508.9443760715732, 620.7095759911912, 649.7455278757052, 114.86196421724306, 1334.0719002033657,1405.4447620177536,1446.923882518825,1497.5214135923575
509.9443760715732, 621.2140539652072, 650.1716481216736, 114.86989571125211, 1335.3798376238003,1406.4573982494323,1447.8072791688382,1498.1744408920945
510.9443760715732, 621.7190955689988, 650.5983513359686, 114.87771799882474, 1336.6877031720896,1407.4696708621018,1448.6900536568387,1498.826684211101
511.9443760715732, 622.2246985914246, 651.0256347366524, 114.885430984067, 1337.9954781388585,1408.4815640105535,1449.5721898137635,1499.4781304054281
512.9443760715732, 622.7308608247149, 651.4534955420097, 114.893034572791, 1339.303143740496,1409.493061796833,1450.4536714169908,1500.1287662994564
513.9443760715732, 623.237580064508, 651.8819309706404, 114.90052867250783, 1340.6106811190652,1410.5041482701995,1451.3344821903218,1500.7785786859213
514.9443760715732, 623.7448541098885, 652.3109382415519, 114.90791319242038, 1341.918071342215,1411.5148074270915,1452.2146058039511,1501.4275543259293
515.9443760715732, 624.2526807634237, 652.740514574251, 114.91518804341608, 1343.2252954030869,1412.5250232110898,1453.0940258744488,1502.075679948989
516.9443760715732, 624.7610578312009, 653.1706571888342, 114.92235313805963, 1344.532334220226,1413.534779512875,1453.9727259647298,1502.722942253022
517.9443760715732, 625.2699831228624, 653.6013633060771, 114.92940839058589, 1345.8391686374844,1414.5440601701885,1454.8506895840244,1503.3693279043885
518.9443760715732, 625.7794544516426, 654.0326301475261, 114.93635371689243, 1347.1457794239273,1415.5528489677927,1455.7279001878564,1504.0148235379042
519.9443760715732, 626.2894696344015, 654.4644549355837, 114.94318903453234, 1348.4521472737388,1416.5611296374286,1456.604341178009,1504.65941575686
520.9443760715732, 626.8000264916625, 654.8968348936012, 114.94991426270678, 1349.7582528061198,1417.5688858577714,1457.4799959024972,1505.3030911330384
521.9443760715732, 627.311122847644, 655.3297672459615, 114.95652932225785, 1351.0640765651942,1418.5761012543858,1458.354847655533,1505.9458362067305
522.9443760715732, 627.8227565302955, 655.7632492181693, 114.96303413566098, 1352.3695990199042,1419.5827593996826,1459.228879677497,1506.5876374867535
523.9443760715732, 628.3349253713315, 656.1972780369366, 114.96942862701756, 1353.6748005639129,1420.588843812873,1460.102075154903,1507.2284814504658
524.9443760715732, 628.8476272062636, 656.6318509302668, 114.97571272204773, 1354.9796615154976,1421.5943379599175,1460.9744172203627,1507.8683545437802
525.9443760715732, 629.360859874435, 657.0669651275415, 114.98188634808271, 1356.2841621174475,1422.599225253481,1461.8458889525514,1508.5072431811782
526.9443760715732, 629.8746212190529, 657.5026178596036, 114.98794943405746, 1357.5882825369565,1423.6034890528822,1462.7164733761697,1509.1451337457256
527.9443760715732, 630.3889090872202, 657.9388063588408, 114.99390191050321, 1358.8920028655182,1424.6071126640434,1463.5861534619073,1509.7820125890835
